ID,SurveySessionID,QuestionID,QuestionName,SectionID,SubmittedAt,Duration,Statement,Value,ColumnIndex,Sentiment
1378,156,9,QA3,2,2025-01-05 18:37:05.420336714 +0000 UTC,37,3,2,7,Negative
1378,156,9,QA3,2,2025-01-05 18:37:05.420336714 +0000 UTC,37,14,2,7,Positive
1378,156,9,QA3,2,2025-01-05 18:37:05.420336714 +0000 UTC,37,13,3,8,Negative
1378,156,9,QA3,2,2025-01-05 18:37:05.420336714 +0000 UTC,37,15,3,8,Negative
1378,156,9,QA3,2,2025-01-05 18:37:05.420336714 +0000 UTC,37,7,3,8,Positive
1378,156,9,QA3,2,2025-01-05 18:37:05.420336714 +0000 UTC,37,17,3,8,Negative
1378,156,9,QA3,2,2025-01-05 18:37:05.420336714 +0000 UTC,37,1,4,9,Positive
1378,156,9,QA3,2,2025-01-05 18:37:05.420336714 +0000 UTC,37,40,4,9,Positive
1378,156,9,QA3,2,2025-01-05 18:37:05.420336714 +0000 UTC,37,16,4,9,Negative
1378,156,9,QA3,2,2025-01-05 18:37:05.420336714 +0000 UTC,37,42,5,10,Negative
1406,157,9,QA3,2,2025-01-05 18:48:00.465744999 +0000 UTC,31,25,-5,0,Negative
1406,157,9,QA3,2,2025-01-05 18:48:00.465744999 +0000 UTC,31,12,-4,1,Negative
1406,157,9,QA3,2,2025-01-05 18:48:00.465744999 +0000 UTC,31,39,-4,1,Positive
1406,157,9,QA3,2,2025-01-05 18:48:00.465744999 +0000 UTC,31,23,-4,1,Negative
1406,157,9,QA3,2,2025-01-05 18:48:00.465744999 +0000 UTC,31,2,-3,2,Positive
1406,157,9,QA3,2,2025-01-05 18:48:00.465744999 +0000 UTC,31,9,-3,2,Negative
1406,157,9,QA3,2,2025-01-05 18:48:00.465744999 +0000 UTC,31,5,-3,2,Positive
1406,157,9,QA3,2,2025-01-05 18:48:00.465744999 +0000 UTC,31,40,-3,2,Positive
1406,157,9,QA3,2,2025-01-05 18:48:00.465744999 +0000 UTC,31,3,-2,3,Negative
1406,157,9,QA3,2,2025-01-05 18:48:00.465744999 +0000 UTC,31,36,-2,3,Negative
1406,157,9,QA3,2,2025-01-05 18:48:00.465744999 +0000 UTC,31,24,-2,3,Positive
1406,157,9,QA3,2,2025-01-05 18:48:00.465744999 +0000 UTC,31,30,-2,3,Positive
1406,157,9,QA3,2,2025-01-05 18:48:00.465744999 +0000 UTC,31,33,-2,3,Positive
1406,157,9,QA3,2,2025-01-05 18:48:00.465744999 +0000 UTC,31,37,-2,3,Positive
1406,157,9,QA3,2,2025-01-05 18:48:00.465744999 +0000 UTC,31,29,-1,4,Negative
1406,157,9,QA3,2,2025-01-05 18:48:00.465744999 +0000 UTC,31,41,-1,4,Positive
1406,157,9,QA3,2,2025-01-05 18:48:00.465744999 +0000 UTC,31,19,-1,4,Negative
1406,157,9,QA3,2,2025-01-05 18:48:00.465744999 +0000 UTC,31,27,-1,4,Positive
1406,157,9,QA3,2,2025-01-05 18:48:00.465744999 +0000 UTC,31,42,-1,4,Negative
1406,157,9,QA3,2,2025-01-05 18:48:00.465744999 +0000 UTC,31,18,0,5,Positive
1406,157,9,QA3,2,2025-01-05 18:48:00.465744999 +0000 UTC,31,1,0,5,Positive
1406,157,9,QA3,2,2025-01-05 18:48:00.465744999 +0000 UTC,31,26,0,5,Negative
1406,157,9,QA3,2,2025-01-05 18:48:00.465744999 +0000 UTC,31,32,0,5,Positive
1406,157,9,QA3,2,2025-01-05 18:48:00.465744999 +0000 UTC,31,34,0,5,Negative
1406,157,9,QA3,2,2025-01-05 18:48:00.465744999 +0000 UTC,31,38,0,5,Positive
1406,157,9,QA3,2,2025-01-05 18:48:00.465744999 +0000 UTC,31,13,0,5,Negative
1406,157,9,QA3,2,2025-01-05 18:48:00.465744999 +0000 UTC,31,10,1,6,Negative
1406,157,9,QA3,2,2025-01-05 18:48:00.465744999 +0000 UTC,31,20,1,6,Positive
1406,157,9,QA3,2,2025-01-05 18:48:00.465744999 +0000 UTC,31,8,1,6,Positive
1406,157,9,QA3,2,2025-01-05 18:48:00.465744999 +0000 UTC,31,28,1,6,Negative
1406,157,9,QA3,2,2025-01-05 18:48:00.465744999 +0000 UTC,31,17,1,6,Negative
1406,157,9,QA3,2,2025-01-05 18:48:00.465744999 +0000 UTC,31,14,2,7,Positive
1406,157,9,QA3,2,2025-01-05 18:48:00.465744999 +0000 UTC,31,11,2,7,Negative
1406,157,9,QA3,2,2025-01-05 18:48:00.465744999 +0000 UTC,31,15,2,7,Negative
1406,157,9,QA3,2,2025-01-05 18:48:00.465744999 +0000 UTC,31,22,2,7,Negative
1406,157,9,QA3,2,2025-01-05 18:48:00.465744999 +0000 UTC,31,4,2,7,Negative
1406,157,9,QA3,2,2025-01-05 18:48:00.465744999 +0000 UTC,31,6,3,8,Positive
1406,157,9,QA3,2,2025-01-05 18:48:00.465744999 +0000 UTC,31,35,3,8,Positive
1406,157,9,QA3,2,2025-01-05 18:48:00.465744999 +0000 UTC,31,31,3,8,Positive
1406,157,9,QA3,2,2025-01-05 18:48:00.465744999 +0000 UTC,31,21,4,9,Negative
1406,157,9,QA3,2,2025-01-05 18:48:00.465744999 +0000 UTC,31,16,4,9,Negative
1406,157,9,QA3,2,2025-01-05 18:48:00.465744999 +0000 UTC,31,7,5,10,Positive
1434,158,9,QA3,2,2025-01-05 19:00:01.488106728 +0000 UTC,41,9,-5,0,Negative
1434,158,9,QA3,2,2025-01-05 19:00:01.488106728 +0000 UTC,41,34,-4,1,Negative
1434,158,9,QA3,2,2025-01-05 19:00:01.488106728 +0000 UTC,41,12,-4,1,Negative
1434,158,9,QA3,2,2025-01-05 19:00:01.488106728 +0000 UTC,41,21,-4,1,Negative
1434,158,9,QA3,2,2025-01-05 19:00:01.488106728 +0000 UTC,41,37,-3,2,Positive
1434,158,9,QA3,2,2025-01-05 19:00:01.488106728 +0000 UTC,41,15,-3,2,Negative
1434,158,9,QA3,2,2025-01-05 19:00:01.488106728 +0000 UTC,41,35,-3,2,Positive
1434,158,9,QA3,2,2025-01-05 19:00:01.488106728 +0000 UTC,41,31,-3,2,Positive
1434,158,9,QA3,2,2025-01-05 19:00:01.488106728 +0000 UTC,41,23,-2,3,Negative
1434,158,9,QA3,2,2025-01-05 19:00:01.488106728 +0000 UTC,41,6,-2,3,Positive
1434,158,9,QA3,2,2025-01-05 19:00:01.488106728 +0000 UTC,41,19,-2,3,Negative
1434,158,9,QA3,2,2025-01-05 19:00:01.488106728 +0000 UTC,41,20,-2,3,Positive
1434,158,9,QA3,2,2025-01-05 19:00:01.488106728 +0000 UTC,41,5,-1,4,Positive
1434,158,9,QA3,2,2025-01-05 19:00:01.488106728 +0000 UTC,41,25,-1,4,Negative
1434,158,9,QA3,2,2025-01-05 19:00:01.488106728 +0000 UTC,41,30,-1,4,Positive
1434,158,9,QA3,2,2025-01-05 19:00:01.488106728 +0000 UTC,41,26,-1,4,Negative
1434,158,9,QA3,2,2025-01-05 19:00:01.488106728 +0000 UTC,41,40,-1,4,Positive
1434,158,9,QA3,2,2025-01-05 19:00:01.488106728 +0000 UTC,41,29,0,5,Negative
1434,158,9,QA3,2,2025-01-05 19:00:01.488106728 +0000 UTC,41,18,0,5,Positive
1434,158,9,QA3,2,2025-01-05 19:00:01.488106728 +0000 UTC,41,36,0,5,Negative
1434,158,9,QA3,2,2025-01-05 19:00:01.488106728 +0000 UTC,41,11,0,5,Negative
1434,158,9,QA3,2,2025-01-05 19:00:01.488106728 +0000 UTC,41,41,0,5,Positive
1434,158,9,QA3,2,2025-01-05 19:00:01.488106728 +0000 UTC,41,3,0,5,Negative
1434,158,9,QA3,2,2025-01-05 19:00:01.488106728 +0000 UTC,41,38,1,6,Positive
1434,158,9,QA3,2,2025-01-05 19:00:01.488106728 +0000 UTC,41,10,1,6,Negative
1434,158,9,QA3,2,2025-01-05 19:00:01.488106728 +0000 UTC,41,28,1,6,Negative
1434,158,9,QA3,2,2025-01-05 19:00:01.488106728 +0000 UTC,41,17,1,6,Negative
1434,158,9,QA3,2,2025-01-05 19:00:01.488106728 +0000 UTC,41,24,1,6,Positive
1434,158,9,QA3,2,2025-01-05 19:00:01.488106728 +0000 UTC,41,4,1,6,Negative
1434,158,9,QA3,2,2025-01-05 19:00:01.488106728 +0000 UTC,41,1,2,7,Positive
1434,158,9,QA3,2,2025-01-05 19:00:01.488106728 +0000 UTC,41,13,2,7,Negative
1434,158,9,QA3,2,2025-01-05 19:00:01.488106728 +0000 UTC,41,27,2,7,Positive
1434,158,9,QA3,2,2025-01-05 19:00:01.488106728 +0000 UTC,41,8,2,7,Positive
1434,158,9,QA3,2,2025-01-05 19:00:01.488106728 +0000 UTC,41,39,2,7,Positive
1434,158,9,QA3,2,2025-01-05 19:00:01.488106728 +0000 UTC,41,14,3,8,Positive
1434,158,9,QA3,2,2025-01-05 19:00:01.488106728 +0000 UTC,41,2,3,8,Positive
1434,158,9,QA3,2,2025-01-05 19:00:01.488106728 +0000 UTC,41,22,3,8,Negative
1434,158,9,QA3,2,2025-01-05 19:00:01.488106728 +0000 UTC,41,42,3,8,Negative
1434,158,9,QA3,2,2025-01-05 19:00:01.488106728 +0000 UTC,41,33,4,9,Positive
1434,158,9,QA3,2,2025-01-05 19:00:01.488106728 +0000 UTC,41,16,4,9,Negative
1434,158,9,QA3,2,2025-01-05 19:00:01.488106728 +0000 UTC,41,32,4,9,Positive
1434,158,9,QA3,2,2025-01-05 19:00:01.488106728 +0000 UTC,41,7,5,10,Positive
1462,159,9,QA3,2,2025-01-05 19:03:54.544882514 +0000 UTC,37,11,-5,0,Negative
1462,159,9,QA3,2,2025-01-05 19:03:54.544882514 +0000 UTC,37,15,-4,1,Negative
1462,159,9,QA3,2,2025-01-05 19:03:54.544882514 +0000 UTC,37,4,-4,1,Negative
1462,159,9,QA3,2,2025-01-05 19:03:54.544882514 +0000 UTC,37,33,-4,1,Positive
1462,159,9,QA3,2,2025-01-05 19:03:54.544882514 +0000 UTC,37,23,-3,2,Negative
1462,159,9,QA3,2,2025-01-05 19:03:54.544882514 +0000 UTC,37,24,-3,2,Positive
1462,159,9,QA3,2,2025-01-05 19:03:54.544882514 +0000 UTC,37,9,-3,2,Negative
1462,159,9,QA3,2,2025-01-05 19:03:54.544882514 +0000 UTC,37,28,-3,2,Negative
1462,159,9,QA3,2,2025-01-05 19:03:54.544882514 +0000 UTC,37,40,-2,3,Positive
1462,159,9,QA3,2,2025-01-05 19:03:54.544882514 +0000 UTC,37,30,-2,3,Positive
1462,159,9,QA3,2,2025-01-05 19:03:54.544882514 +0000 UTC,37,26,-2,3,Negative
1462,159,9,QA3,2,2025-01-05 19:03:54.544882514 +0000 UTC,37,8,-2,3,Positive
1462,159,9,QA3,2,2025-01-05 19:03:54.544882514 +0000 UTC,37,6,-2,3,Positive
1462,159,9,QA3,2,2025-01-05 19:03:54.544882514 +0000 UTC,37,12,-1,4,Negative
1462,159,9,QA3,2,2025-01-05 19:03:54.544882514 +0000 UTC,37,19,-1,4,Negative
1462,159,9,QA3,2,2025-01-05 19:03:54.544882514 +0000 UTC,37,37,-1,4,Positive
1462,159,9,QA3,2,2025-01-05 19:03:54.544882514 +0000 UTC,37,22,-1,4,Negative
1462,159,9,QA3,2,2025-01-05 19:03:54.544882514 +0000 UTC,37,35,-1,4,Positive
1462,159,9,QA3,2,2025-01-05 19:03:54.544882514 +0000 UTC,37,16,0,5,Negative
1462,159,9,QA3,2,2025-01-05 19:03:54.544882514 +0000 UTC,37,39,0,5,Positive
1462,159,9,QA3,2,2025-01-05 19:03:54.544882514 +0000 UTC,37,27,0,5,Positive
1462,159,9,QA3,2,2025-01-05 19:03:54.544882514 +0000 UTC,37,34,0,5,Negative
1462,159,9,QA3,2,2025-01-05 19:03:54.544882514 +0000 UTC,37,1,0,5,Positive
1462,159,9,QA3,2,2025-01-05 19:03:54.544882514 +0000 UTC,37,10,0,5,Negative
1462,159,9,QA3,2,2025-01-05 19:03:54.544882514 +0000 UTC,37,29,1,6,Negative
1462,159,9,QA3,2,2025-01-05 19:03:54.544882514 +0000 UTC,37,13,1,6,Negative
1462,159,9,QA3,2,2025-01-05 19:03:54.544882514 +0000 UTC,37,31,1,6,Positive
1462,159,9,QA3,2,2025-01-05 19:03:54.544882514 +0000 UTC,37,42,1,6,Negative
1462,159,9,QA3,2,2025-01-05 19:03:54.544882514 +0000 UTC,37,18,1,6,Positive
1462,159,9,QA3,2,2025-01-05 19:03:54.544882514 +0000 UTC,37,20,2,7,Positive
1462,159,9,QA3,2,2025-01-05 19:03:54.544882514 +0000 UTC,37,17,2,7,Negative
1462,159,9,QA3,2,2025-01-05 19:03:54.544882514 +0000 UTC,37,21,2,7,Negative
1462,159,9,QA3,2,2025-01-05 19:03:54.544882514 +0000 UTC,37,32,2,7,Positive
1462,159,9,QA3,2,2025-01-05 19:03:54.544882514 +0000 UTC,37,5,2,7,Positive
1462,159,9,QA3,2,2025-01-05 19:03:54.544882514 +0000 UTC,37,14,3,8,Positive
1462,159,9,QA3,2,2025-01-05 19:03:54.544882514 +0000 UTC,37,2,3,8,Positive
1462,159,9,QA3,2,2025-01-05 19:03:54.544882514 +0000 UTC,37,41,3,8,Positive
1462,159,9,QA3,2,2025-01-05 19:03:54.544882514 +0000 UTC,37,3,3,8,Negative
1462,159,9,QA3,2,2025-01-05 19:03:54.544882514 +0000 UTC,37,25,4,9,Negative
1462,159,9,QA3,2,2025-01-05 19:03:54.544882514 +0000 UTC,37,36,4,9,Negative
1462,159,9,QA3,2,2025-01-05 19:03:54.544882514 +0000 UTC,37,7,4,9,Positive
1462,159,9,QA3,2,2025-01-05 19:03:54.544882514 +0000 UTC,37,38,5,10,Positive
1490,160,9,QA3,2,2025-01-05 19:11:11.312361372 +0000 UTC,36,29,-5,0,Negative
1490,160,9,QA3,2,2025-01-05 19:11:11.312361372 +0000 UTC,36,27,-4,1,Positive
1490,160,9,QA3,2,2025-01-05 19:11:11.312361372 +0000 UTC,36,15,-4,1,Negative
1490,160,9,QA3,2,2025-01-05 19:11:11.312361372 +0000 UTC,36,19,-4,1,Negative
1490,160,9,QA3,2,2025-01-05 19:11:11.312361372 +0000 UTC,36,31,-3,2,Positive
1490,160,9,QA3,2,2025-01-05 19:11:11.312361372 +0000 UTC,36,26,-3,2,Negative
1490,160,9,QA3,2,2025-01-05 19:11:11.312361372 +0000 UTC,36,28,-3,2,Negative
1490,160,9,QA3,2,2025-01-05 19:11:11.312361372 +0000 UTC,36,33,-3,2,Positive
1490,160,9,QA3,2,2025-01-05 19:11:11.312361372 +0000 UTC,36,39,-2,3,Positive
1490,160,9,QA3,2,2025-01-05 19:11:11.312361372 +0000 UTC,36,24,-2,3,Positive
1490,160,9,QA3,2,2025-01-05 19:11:11.312361372 +0000 UTC,36,9,-2,3,Negative
1490,160,9,QA3,2,2025-01-05 19:11:11.312361372 +0000 UTC,36,23,-2,3,Negative
1490,160,9,QA3,2,2025-01-05 19:11:11.312361372 +0000 UTC,36,37,-1,4,Positive
1490,160,9,QA3,2,2025-01-05 19:11:11.312361372 +0000 UTC,36,40,-1,4,Positive
1490,160,9,QA3,2,2025-01-05 19:11:11.312361372 +0000 UTC,36,34,-1,4,Negative
1490,160,9,QA3,2,2025-01-05 19:11:11.312361372 +0000 UTC,36,30,-1,4,Positive
1490,160,9,QA3,2,2025-01-05 19:11:11.312361372 +0000 UTC,36,42,-1,4,Negative
1490,160,9,QA3,2,2025-01-05 19:11:11.312361372 +0000 UTC,36,10,0,5,Negative
1490,160,9,QA3,2,2025-01-05 19:11:11.312361372 +0000 UTC,36,12,0,5,Negative
1490,160,9,QA3,2,2025-01-05 19:11:11.312361372 +0000 UTC,36,7,0,5,Positive
1490,160,9,QA3,2,2025-01-05 19:11:11.312361372 +0000 UTC,36,18,0,5,Positive
1490,160,9,QA3,2,2025-01-05 19:11:11.312361372 +0000 UTC,36,16,0,5,Negative
1490,160,9,QA3,2,2025-01-05 19:11:11.312361372 +0000 UTC,36,14,0,5,Positive
1490,160,9,QA3,2,2025-01-05 19:11:11.312361372 +0000 UTC,36,38,1,6,Positive
1490,160,9,QA3,2,2025-01-05 19:11:11.312361372 +0000 UTC,36,4,1,6,Negative
1490,160,9,QA3,2,2025-01-05 19:11:11.312361372 +0000 UTC,36,21,1,6,Negative
1490,160,9,QA3,2,2025-01-05 19:11:11.312361372 +0000 UTC,36,6,1,6,Positive
1490,160,9,QA3,2,2025-01-05 19:11:11.312361372 +0000 UTC,36,11,1,6,Negative
1490,160,9,QA3,2,2025-01-05 19:11:11.312361372 +0000 UTC,36,20,2,7,Positive
1490,160,9,QA3,2,2025-01-05 19:11:11.312361372 +0000 UTC,36,22,2,7,Negative
1490,160,9,QA3,2,2025-01-05 19:11:11.312361372 +0000 UTC,36,41,2,7,Positive
1490,160,9,QA3,2,2025-01-05 19:11:11.312361372 +0000 UTC,36,17,2,7,Negative
1490,160,9,QA3,2,2025-01-05 19:11:11.312361372 +0000 UTC,36,5,2,7,Positive
1490,160,9,QA3,2,2025-01-05 19:11:11.312361372 +0000 UTC,36,36,2,7,Negative
1490,160,9,QA3,2,2025-01-05 19:11:11.312361372 +0000 UTC,36,2,3,8,Positive
1490,160,9,QA3,2,2025-01-05 19:11:11.312361372 +0000 UTC,36,3,3,8,Negative
1490,160,9,QA3,2,2025-01-05 19:11:11.312361372 +0000 UTC,36,32,3,8,Positive
1490,160,9,QA3,2,2025-01-05 19:11:11.312361372 +0000 UTC,36,13,3,8,Negative
1490,160,9,QA3,2,2025-01-05 19:11:11.312361372 +0000 UTC,36,35,4,9,Positive
1490,160,9,QA3,2,2025-01-05 19:11:11.312361372 +0000 UTC,36,1,4,9,Positive
1490,160,9,QA3,2,2025-01-05 19:11:11.312361372 +0000 UTC,36,8,4,9,Positive
1490,160,9,QA3,2,2025-01-05 19:11:11.312361372 +0000 UTC,36,25,5,10,Negative
1518,161,9,QA3,2,2025-01-05 19:23:28.487545501 +0000 UTC,43,9,-5,0,Negative
1518,161,9,QA3,2,2025-01-05 19:23:28.487545501 +0000 UTC,43,19,-4,1,Negative
1518,161,9,QA3,2,2025-01-05 19:23:28.487545501 +0000 UTC,43,30,-4,1,Positive
1518,161,9,QA3,2,2025-01-05 19:23:28.487545501 +0000 UTC,43,26,-3,2,Negative
1518,161,9,QA3,2,2025-01-05 19:23:28.487545501 +0000 UTC,43,28,-3,2,Negative
1518,161,9,QA3,2,2025-01-05 19:23:28.487545501 +0000 UTC,43,33,-3,2,Positive
1518,161,9,QA3,2,2025-01-05 19:23:28.487545501 +0000 UTC,43,24,-3,2,Positive
1518,161,9,QA3,2,2025-01-05 19:23:28.487545501 +0000 UTC,43,15,-3,2,Negative
1518,161,9,QA3,2,2025-01-05 19:23:28.487545501 +0000 UTC,43,8,-2,3,Positive
1518,161,9,QA3,2,2025-01-05 19:23:28.487545501 +0000 UTC,43,23,-2,3,Negative
1518,161,9,QA3,2,2025-01-05 19:23:28.487545501 +0000 UTC,43,22,-2,3,Negative
1518,161,9,QA3,2,2025-01-05 19:23:28.487545501 +0000 UTC,43,31,-2,3,Positive
1518,161,9,QA3,2,2025-01-05 19:23:28.487545501 +0000 UTC,43,3,-2,3,Negative
1518,161,9,QA3,2,2025-01-05 19:23:28.487545501 +0000 UTC,43,40,-1,4,Positive
1518,161,9,QA3,2,2025-01-05 19:23:28.487545501 +0000 UTC,43,21,-1,4,Negative
1518,161,9,QA3,2,2025-01-05 19:23:28.487545501 +0000 UTC,43,39,-1,4,Positive
1518,161,9,QA3,2,2025-01-05 19:23:28.487545501 +0000 UTC,43,37,-1,4,Positive
1518,161,9,QA3,2,2025-01-05 19:23:28.487545501 +0000 UTC,43,6,-1,4,Positive
1518,161,9,QA3,2,2025-01-05 19:23:28.487545501 +0000 UTC,43,18,0,5,Positive
1518,161,9,QA3,2,2025-01-05 19:23:28.487545501 +0000 UTC,43,5,0,5,Positive
1518,161,9,QA3,2,2025-01-05 19:23:28.487545501 +0000 UTC,43,12,0,5,Negative
1518,161,9,QA3,2,2025-01-05 19:23:28.487545501 +0000 UTC,43,29,0,5,Negative
1518,161,9,QA3,2,2025-01-05 19:23:28.487545501 +0000 UTC,43,35,0,5,Positive
1518,161,9,QA3,2,2025-01-05 19:23:28.487545501 +0000 UTC,43,20,1,6,Positive
1518,161,9,QA3,2,2025-01-05 19:23:28.487545501 +0000 UTC,43,10,1,6,Negative
1518,161,9,QA3,2,2025-01-05 19:23:28.487545501 +0000 UTC,43,2,1,6,Positive
1518,161,9,QA3,2,2025-01-05 19:23:28.487545501 +0000 UTC,43,42,1,6,Negative
1518,161,9,QA3,2,2025-01-05 19:23:28.487545501 +0000 UTC,43,4,1,6,Negative
1518,161,9,QA3,2,2025-01-05 19:23:28.487545501 +0000 UTC,43,11,2,7,Negative
1518,161,9,QA3,2,2025-01-05 19:23:28.487545501 +0000 UTC,43,17,2,7,Negative
1518,161,9,QA3,2,2025-01-05 19:23:28.487545501 +0000 UTC,43,25,2,7,Negative
1518,161,9,QA3,2,2025-01-05 19:23:28.487545501 +0000 UTC,43,32,2,7,Positive
1518,161,9,QA3,2,2025-01-05 19:23:28.487545501 +0000 UTC,43,41,2,7,Positive
1518,161,9,QA3,2,2025-01-05 19:23:28.487545501 +0000 UTC,43,14,3,8,Positive
1518,161,9,QA3,2,2025-01-05 19:23:28.487545501 +0000 UTC,43,1,3,8,Positive
1518,161,9,QA3,2,2025-01-05 19:23:28.487545501 +0000 UTC,43,34,3,8,Negative
1518,161,9,QA3,2,2025-01-05 19:23:28.487545501 +0000 UTC,43,36,3,8,Negative
1518,161,9,QA3,2,2025-01-05 19:23:28.487545501 +0000 UTC,43,13,3,8,Negative
1518,161,9,QA3,2,2025-01-05 19:23:28.487545501 +0000 UTC,43,7,4,9,Positive
1518,161,9,QA3,2,2025-01-05 19:23:28.487545501 +0000 UTC,43,16,4,9,Negative
1518,161,9,QA3,2,2025-01-05 19:23:28.487545501 +0000 UTC,43,38,4,9,Positive
1518,161,9,QA3,2,2025-01-05 19:23:28.487545501 +0000 UTC,43,27,5,10,Positive
1546,162,9,QA3,2,2025-01-05 19:27:48.784431311 +0000 UTC,35,31,-5,0,Positive
1546,162,9,QA3,2,2025-01-05 19:27:48.784431311 +0000 UTC,35,27,-4,1,Positive
1546,162,9,QA3,2,2025-01-05 19:27:48.784431311 +0000 UTC,35,15,-4,1,Negative
1546,162,9,QA3,2,2025-01-05 19:27:48.784431311 +0000 UTC,35,24,-4,1,Positive
1546,162,9,QA3,2,2025-01-05 19:27:48.784431311 +0000 UTC,35,33,-3,2,Positive
1546,162,9,QA3,2,2025-01-05 19:27:48.784431311 +0000 UTC,35,19,-3,2,Negative
1546,162,9,QA3,2,2025-01-05 19:27:48.784431311 +0000 UTC,35,28,-3,2,Negative
1546,162,9,QA3,2,2025-01-05 19:27:48.784431311 +0000 UTC,35,9,-3,2,Negative
1546,162,9,QA3,2,2025-01-05 19:27:48.784431311 +0000 UTC,35,12,-3,2,Negative
1546,162,9,QA3,2,2025-01-05 19:27:48.784431311 +0000 UTC,35,23,-2,3,Negative
1546,162,9,QA3,2,2025-01-05 19:27:48.784431311 +0000 UTC,35,26,-2,3,Negative
1546,162,9,QA3,2,2025-01-05 19:27:48.784431311 +0000 UTC,35,22,-2,3,Negative
1546,162,9,QA3,2,2025-01-05 19:27:48.784431311 +0000 UTC,35,34,-2,3,Negative
1546,162,9,QA3,2,2025-01-05 19:27:48.784431311 +0000 UTC,35,37,-1,4,Positive
1546,162,9,QA3,2,2025-01-05 19:27:48.784431311 +0000 UTC,35,8,-1,4,Positive
1546,162,9,QA3,2,2025-01-05 19:27:48.784431311 +0000 UTC,35,35,-1,4,Positive
1546,162,9,QA3,2,2025-01-05 19:27:48.784431311 +0000 UTC,35,39,-1,4,Positive
1546,162,9,QA3,2,2025-01-05 19:27:48.784431311 +0000 UTC,35,29,0,5,Negative
1546,162,9,QA3,2,2025-01-05 19:27:48.784431311 +0000 UTC,35,40,0,5,Positive
1546,162,9,QA3,2,2025-01-05 19:27:48.784431311 +0000 UTC,35,25,0,5,Negative
1546,162,9,QA3,2,2025-01-05 19:27:48.784431311 +0000 UTC,35,10,0,5,Negative
1546,162,9,QA3,2,2025-01-05 19:27:48.784431311 +0000 UTC,35,3,0,5,Negative
1546,162,9,QA3,2,2025-01-05 19:27:48.784431311 +0000 UTC,35,2,0,5,Positive
1546,162,9,QA3,2,2025-01-05 19:27:48.784431311 +0000 UTC,35,18,0,5,Positive
1546,162,9,QA3,2,2025-01-05 19:27:48.784431311 +0000 UTC,35,41,1,6,Positive
1546,162,9,QA3,2,2025-01-05 19:27:48.784431311 +0000 UTC,35,38,1,6,Positive
1546,162,9,QA3,2,2025-01-05 19:27:48.784431311 +0000 UTC,35,36,1,6,Negative
1546,162,9,QA3,2,2025-01-05 19:27:48.784431311 +0000 UTC,35,20,1,6,Positive
1546,162,9,QA3,2,2025-01-05 19:27:48.784431311 +0000 UTC,35,4,2,7,Negative
1546,162,9,QA3,2,2025-01-05 19:27:48.784431311 +0000 UTC,35,32,2,7,Positive
1546,162,9,QA3,2,2025-01-05 19:27:48.784431311 +0000 UTC,35,1,2,7,Positive
1546,162,9,QA3,2,2025-01-05 19:27:48.784431311 +0000 UTC,35,17,2,7,Negative
1546,162,9,QA3,2,2025-01-05 19:27:48.784431311 +0000 UTC,35,6,3,8,Positive
1546,162,9,QA3,2,2025-01-05 19:27:48.784431311 +0000 UTC,35,21,3,8,Negative
1546,162,9,QA3,2,2025-01-05 19:27:48.784431311 +0000 UTC,35,7,3,8,Positive
1546,162,9,QA3,2,2025-01-05 19:27:48.784431311 +0000 UTC,35,42,3,8,Negative
1546,162,9,QA3,2,2025-01-05 19:27:48.784431311 +0000 UTC,35,14,3,8,Positive
1546,162,9,QA3,2,2025-01-05 19:27:48.784431311 +0000 UTC,35,11,4,9,Negative
1546,162,9,QA3,2,2025-01-05 19:27:48.784431311 +0000 UTC,35,13,4,9,Negative
1546,162,9,QA3,2,2025-01-05 19:27:48.784431311 +0000 UTC,35,30,4,9,Positive
1546,162,9,QA3,2,2025-01-05 19:27:48.784431311 +0000 UTC,35,16,4,9,Negative
1546,162,9,QA3,2,2025-01-05 19:27:48.784431311 +0000 UTC,35,5,5,10,Positive
1577,164,9,QA3,2,2025-01-05 19:32:28.345382302 +0000 UTC,40,22,-5,0,Negative
1577,164,9,QA3,2,2025-01-05 19:32:28.345382302 +0000 UTC,40,8,-4,1,Positive
1577,164,9,QA3,2,2025-01-05 19:32:28.345382302 +0000 UTC,40,23,-4,1,Negative
1577,164,9,QA3,2,2025-01-05 19:32:28.345382302 +0000 UTC,40,21,-3,2,Negative
1577,164,9,QA3,2,2025-01-05 19:32:28.345382302 +0000 UTC,40,26,-3,2,Negative
1577,164,9,QA3,2,2025-01-05 19:32:28.345382302 +0000 UTC,40,35,-3,2,Positive
1577,164,9,QA3,2,2025-01-05 19:32:28.345382302 +0000 UTC,40,31,-2,3,Positive
1577,164,9,QA3,2,2025-01-05 19:32:28.345382302 +0000 UTC,40,9,-2,3,Negative
1577,164,9,QA3,2,2025-01-05 19:32:28.345382302 +0000 UTC,40,15,-2,3,Negative
1577,164,9,QA3,2,2025-01-05 19:32:28.345382302 +0000 UTC,40,24,-2,3,Positive
1577,164,9,QA3,2,2025-01-05 19:32:28.345382302 +0000 UTC,40,28,-2,3,Negative
1577,164,9,QA3,2,2025-01-05 19:32:28.345382302 +0000 UTC,40,13,-1,4,Negative
1577,164,9,QA3,2,2025-01-05 19:32:28.345382302 +0000 UTC,40,29,-1,4,Negative
1577,164,9,QA3,2,2025-01-05 19:32:28.345382302 +0000 UTC,40,30,-1,4,Positive
